PositionQuantity,AvgPrice,Return,Capital,MarketPrice
5.0,239.53199999999998,-241.21,10031.480000000005,241.21
2.0,239.53199999999998,717.84,10749.320000000005,239.28
4.0,240.266,-482.0,10267.320000000005,241.0
2.0,240.266,479.86,10747.180000000006,239.93
1.0,240.266,235.4,10982.580000000005,235.4
0.0,0.0,233.87,11216.450000000006,233.87
3.0,235.23,-705.6899999999999,10510.760000000006,235.23
6.0,239.66499999999996,-732.3,9778.460000000006,244.1
3.0,239.66499999999996,763.95,10542.410000000007,254.65
1.0,239.66499999999996,519.82,11062.230000000007,259.91
0.0,0.0,257.3,11319.530000000006,257.3
0.0,0.0,0.0,11319.530000000006,261.81
0.0,0.0,0.0,11319.530000000006,270.59
0.0,0.0,0.0,11319.530000000006,268.32
0.0,0.0,0.0,11319.530000000006,269.64
0.0,0.0,0.0,11319.530000000006,279.23
0.0,0.0,0.0,11319.530000000006,282.55
0.0,0.0,0.0,11319.530000000006,276.74
0.0,0.0,0.0,11319.530000000006,286.18
0.0,0.0,0.0,11319.530000000006,284.13
0.0,0.0,0.0,11319.530000000006,286.04
0.0,0.0,0.0,11319.530000000006,279.23
0.0,0.0,0.0,11319.530000000006,282.54
0.0,0.0,0.0,11319.530000000006,285.33
0.0,0.0,0.0,11319.530000000006,282.04
0.0,0.0,0.0,11319.530000000006,276.76
0.0,0.0,0.0,11319.530000000006,273.37
0.0,0.0,0.0,11319.530000000006,266.39
0.0,0.0,0.0,11319.530000000006,268.56
0.0,0.0,0.0,11319.530000000006,262.36
3.0,259.51,-778.53,10541.000000000005,259.51
6.0,258.44,-772.11,9768.890000000005,257.37
8.0,259.53999999999996,-525.68,9243.210000000005,262.84
10.0,258.97799999999995,-513.46,8729.750000000004,256.73
12.0,259.10166666666663,-519.44,8210.310000000003,259.72
14.0,258.2699999999999,-506.56,7703.750000000003,253.28
16.0,258.5212499999999,-520.56,7183.190000000002,260.28
18.0,258.9299999999999,-524.4,6658.790000000003,262.2
19.0,259.20999999999987,-264.25,6394.540000000003,264.25
20.0,259.57599999999985,-266.53,6128.010000000003,266.53
21.0,259.77761904761894,-263.81,5864.200000000003,263.81
22.0,259.81045454545443,-260.5,5603.700000000003,260.5
11.0,259.81045454545443,2725.8,8329.500000000004,247.8
5.0,259.81045454545443,1492.8600000000001,9822.360000000004,248.81
2.0,259.81045454545443,747.54,10569.900000000005,249.18
1.0,259.81045454545443,239.3,10809.200000000004,239.3
0.0,0.0,239.73,11048.930000000004,239.73
3.0,242.88,-728.64,10320.290000000005,242.88
6.0,241.17499999999998,-718.41,9601.880000000005,239.47
8.0,242.88125,-496.0,9105.880000000005,248.0
10.0,242.913,-486.08,8619.800000000005,243.04
12.0,242.42583333333334,-479.98,8139.820000000005,239.99
6.0,242.42583333333334,1400.1,9539.920000000006,233.35
3.0,242.42583333333334,677.22,10217.140000000005,225.74
1.0,242.42583333333334,457.84,10674.980000000005,228.92
0.0,0.0,224.45,10899.430000000006,224.45
3.0,219.85,-659.55,10239.880000000006,219.85
6.0,220.135,-661.26,9578.620000000006,220.42
9.0,222.57333333333332,-682.3499999999999,8896.270000000006,227.45
11.0,223.8181818181818,-458.84,8437.430000000006,229.42
13.0,224.0969230769231,-451.26,7986.1700000000055,225.63
15.0,224.66933333333333,-456.78,7529.390000000006,228.39
17.0,224.29176470588234,-442.92,7086.470000000006,221.46
19.0,223.66842105263157,-436.74,6649.730000000006,218.37
9.0,223.66842105263157,2110.2000000000003,8759.930000000006,211.02
12.0,222.30381578947367,-654.63,8105.300000000006,218.21
14.0,221.81041353383458,-437.7,7667.600000000006,218.85
16.0,221.53536184210526,-439.22,7228.380000000006,219.61
8.0,221.53536184210526,1707.44,8935.820000000005,213.43
4.0,221.53536184210526,836.36,9772.180000000006,209.09
2.0,221.53536184210526,427.12,10199.300000000007,213.56
1.0,221.53536184210526,208.1,10407.400000000007,208.1
0.0,0.0,201.1,10608.500000000007,201.1
3.0,201.4,-604.2,10004.300000000007,201.4
6.0,202.19500000000002,-608.97,9395.330000000007,202.99
3.0,202.19500000000002,586.17,9981.500000000007,195.39
1.0,202.19500000000002,387.24,10368.740000000007,193.62
0.0,0.0,191.41,10560.150000000007,191.41
4.0,187.66,-750.64,9809.510000000007,187.66
7.0,186.77285714285713,-556.77,9252.740000000007,185.59
10.0,187.31799999999998,-565.77,8686.970000000007,188.59
5.0,187.31799999999998,906.4,9593.370000000006,181.28
8.0,187.08999999999997,-560.13,9033.240000000007,186.71
11.0,186.72181818181815,-557.22,8476.020000000008,185.74
14.0,186.7342857142857,-560.34,7915.680000000008,186.78
17.0,188.23882352941175,-585.78,7329.900000000008,195.26
19.0,188.76842105263154,-386.54,6943.360000000008,193.27
